FrameNo,FrustrationEvidence
258,-0.6412642598152161
259,-0.645982325077057
260,-0.5250923037528991
261,-0.5528051257133482
262,-0.047467887401580804
263,-0.290324509143829
264,
265,-0.46963769197463995
266,-0.24459993839263905
267,-0.242571830749512
268,-0.23907172679901112
269,-0.28373169898986805
270,-0.184319913387299
271,-0.14030927419662503
272,-0.18370079994201705
273,-0.29740524291992193
274,-0.191788911819458
275,-0.18243634700775105
276,-0.17594379186630202
277,-0.23560714721679693
278,-0.22707253694534305
279,-0.38630384206771917
280,-0.2976250648498541
281,-0.3691943287849429
282,-0.4210733771324159
283,-0.334865689277649
284,-0.3142306208610529
285,-0.40856689214706415
286,-0.43963629007339483
287,-0.20379787683486897
288,-0.258148074150085
289,-0.332388162612915
290,-0.30990040302276606
291,-0.402711808681488
292,-0.40041965246200634
293,-0.4524393677711489
294,-0.4175729155540469
295,-0.46728104352951116
296,-0.4005525708198548
297,-0.22796231508255
298,-0.23306018114090002
299,-0.18589842319488495
300,-0.27585780620575007
301,-0.265423953533173
302,-0.29817509651184093
303,-0.42777222394943215
304,-0.41182237863540583
305,-0.443791687488556
306,-0.36136847734451294
307,-0.37454921007156394
308,-0.4225794672966001
309,-0.32738006114959706
310,-0.337450563907623
311,-0.397982656955719
312,-0.214168906211853
313,-0.2974721193313599
314,-0.3354143500328062
315,-0.43240898847579984
316,-0.4994143843650819
317,-0.4976157546043398
318,-0.35276955366134616
319,-0.40332633256912226
320,-0.367639720439911
321,-0.3999177813529969
322,-0.5110904574394228
323,-0.22388410568237305
324,-0.291500985622406
325,-0.147701740264893
326,-0.2050085663795471
327,-0.29269140958786005
328,-0.26259475946426397
329,-0.14508223533630402
330,-0.29133683443069486
331,-0.13826560974121097
332,-0.22567081451416007
333,-0.277553915977478
334,-0.21530729532241802
335,-0.416694700717926
336,-0.36099284887313776
337,-0.385576069355011
338,-0.29653662443161005
339,-0.30765342712402316
340,-0.4120059609413149
341,-0.4494618773460389
342,-0.493472158908844
343,-0.11414176225662204
344,-0.25045037269592296
345,-0.4279168248176572
346,-0.4168681502342222
347,-0.2882416248321531
348,-0.42384999990463285
349,-0.2946505546569821
350,-0.356758177280426
351,-0.387202799320221
352,-0.27128404378890997
353,0.13140940666198703
354,-0.0172951817512512
355,-0.1741890907287601
356,-0.3421651124954221
357,-0.3738914132118232
358,-0.42432469129562383
359,-0.29702442884445196
360,-0.36048454046249395
361,-0.5982804894447328
362,-0.6598468422889711
363,-0.5857730507850648
364,-0.5428921580314638
365,-0.500569522380829
366,-0.628837525844574
367,-0.6319579482078551
368,-0.5147096514701841
369,-0.4370593428611758
370,-0.5144992470741271
371,-0.5739452242851258
372,-0.6900476813316347
373,-0.6671541333198548
374,-0.6787057518959048
375,-0.822910249233246
376,-0.702367603778839
377,-0.48149579763412487
378,-0.483270227909088
379,-0.286876380443573
380,-0.298770368099213
381,-0.27823060750961304
382,-0.21382069587707508
383,-0.501240313053131
384,-0.350211203098297
385,-0.248201191425323
386,-0.327912092208862
387,-0.3136224150657652
388,-0.5593642592430109
389,-0.20939391851425204
390,-0.3536117672920228
391,-0.16722184419632
392,-0.3516675233840941
393,-0.33685332536697393
394,-0.50065940618515
395,-0.510618507862091
396,-0.599524544345008
397,-1.0972947478294404
398,-0.9187636971473693
399,-0.8569545149803159
400,-0.8982439637184142
401,-0.7317292094230651
402,-0.9144386649131773
403,-0.8894744515419007
404,-0.8482808470726011
405,-1.0334903597831704
406,-0.8482865691184999
407,-0.716162621974945
408,-0.8192692399024962
409,-0.7737314105033873
410,-0.8752695918083191
411,-0.8864284157752991
412,-0.7432791590690612
413,-0.85866779088974
414,-0.8268995881080629
415,-0.817935883998871
416,-0.644155085086823
417,-0.842199981212616
418,-0.7682324051856994
419,-0.9723497033119199
420,-1.21383851766586
421,-1.0417107939720203
422,-1.0942561030387898
423,-0.8807730078697202
424,-1.0374646782875099
425,-0.9407836794853208
426,-1.0158715844154398
427,-0.9604671597480772
428,-1.0703702569007905
429,-0.8881976008415221
430,-0.8893952965736391
431,-0.8663700222969057
432,-0.848701775074005
433,-0.950403153896332
434,-1.0266571640968298
435,-1.06937795877457
436,-0.8636028170585631
437,-0.847783029079437
438,-0.7569260001182557
439,-0.916155278682709
440,-1.0914872288703903
441,-1.15736466646194
442,-1.1076896786689798
443,-0.9126052260398863
444,-0.9025843739509581
445,-0.8870574831962587
446,-0.6604313254356379
447,-0.881142199039459
448,-0.943898022174835
449,-1.06587940454483
450,-1.04950076341629
451,-1.02415233850479
452,-0.948700487613678
453,-1.1149241328239403
454,-1.2626557946205101
455,-1.1041938662528996
456,-1.0279105305671696
457,-0.9727554917335508
458,-1.0253383517265298
459,-0.9092857241630552
460,-0.995898187160492
461,-0.887843072414398
462,-0.9615413546562193
463,-1.01546055078506
464,-1.0319458842277496
465,-0.9432012438774107
466,-1.0527083277702298
467,-1.03336805105209
468,-1.19041067361832
469,-1.0246043801307698
470,-1.07779902219772
471,-1.0438373684883104
472,-1.0173382163047802
473,-1.07413750886917
474,-0.9717584252357481
475,-1.1047675013542197
476,-1.2856401801109303
477,-1.2566902041435202
478,-0.935789883136749
479,-1.14305347204208
480,-1.12981182336807
481,-1.0613037943839996
482,-0.9489448666572573
483,-0.8558302521705629
484,-0.721416175365448
485,-0.8980473875999448
486,-0.7067593932151793
487,-0.8743973374366759
488,-0.896495997905731
489,-0.785024106502533
490,-0.8737924695014953
491,-0.88472443819046
492,-0.9552411437034609
493,-0.8551365733146669
494,-0.9033523201942443
495,-0.911314904689789
496,-1.04801660776138
497,-0.8981395363807679
498,-1.0469928383827198
499,-0.839448630809784
500,-0.859836280345917
501,-1.0126925110816996
502,-0.6893013119697571
503,-0.8360024094581603
504,-0.7917131781578062
505,-0.7191001772880553
506,-0.813159644603729
507,-0.7496783137321471
508,-0.7374420762062072
509,-0.7033292651176452
510,-0.8182398676872252
511,-0.7939690947532653
512,-0.918113887310028
513,-0.813865840435028
514,-0.775213897228241
515,-0.9484695792198179
516,-0.7459505200386048
517,-0.7802743315696717
518,-0.7078768610954282
519,-0.7495020031929017
520,-0.634727656841278
521,-0.8116474747657777
522,-0.7108448147773742
523,-0.7684455513954161
524,-0.7022672295570372
525,-0.750517189502716
526,-0.7771382927894591
527,-0.7136939167976379
528,-0.6197608113288879
529,-0.6444068551063539
530,-0.739646017551422
531,-0.6004838347434999
532,-0.6988888382911681
533,-0.8287650942802429
534,-0.76038259267807
535,-0.8156451582908629
536,-0.8686463236808779
537,-0.856357514858246
538,-0.6741035580635071
539,-0.7879982590675353
540,-0.7754295468330382
541,-0.6365596652030938
542,-0.6054125428199769
543,-0.7563039660453797
544,-0.668101131916046
545,-0.7709564566612243
546,-0.6650351881980898
547,-0.7591766715049743
548,-0.5965493321418761
549,-0.615147292613983
550,-0.7548906207084657
551,-0.642623484134674
552,-0.745524823665619
553,-0.5759465098381041
554,-0.7411261200904847
555,-0.7561007142066957
556,-0.6903119683265687
557,-0.6202099919319152
558,-0.6551210284233091
559,-0.66622132062912
560,-0.6949278712272643
561,-0.7216721177101137
562,-0.6874578595161439
563,-0.6160053610801699
564,-0.7477415204048158
565,-0.694955885410309
566,-0.6521536707878112
567,-0.7631085515022279
568,-0.6170321106910711
569,-0.6506935954093931
570,-0.7105047106742859
571,-0.6138926148414611
572,-0.69038587808609
573,-0.6281171441078188
574,-0.6908748745918273
575,-0.7466967701911927
576,-0.767698585987091
577,-0.670023500919342
578,-0.6903818249702453
579,-0.7113648056983949
580,-0.6643627285957339
581,-0.6051568388938902
582,-0.6174877285957339
583,-0.6501672863960268
584,-0.6469982266426089
585,-0.724509298801422
586,-0.659722626209259
587,-0.6503456234931948
588,-0.6787145733833312
589,-0.6277982592582702
590,-0.6900176405906678
591,-0.6683009266853331
592,-0.690265715122223
593,-0.704812467098236
594,-0.6352078318595888
595,-0.6865766644477842
596,-0.7498038411140441
597,-0.6254224181175231
598,-0.6339758038520812
599,-0.8037491440773009
600,-0.630377233028412
601,-0.6024003624916078
602,-0.678448498249054
603,-0.630577027797699
604,-0.576089203357697
605,-0.7176782488822938
606,-0.717756688594818
607,-0.7191278338432311
608,-0.7247081398963929
609,-0.6186870932579039
610,-0.7164066433906556
611,-0.625322997570038
612,-0.8084670901298521
613,-0.8226723074913024
614,-0.8277893662452699
615,-0.766529142856598
616,-0.7576295733451842
617,-0.6251298785209661
618,-0.6772103905677798
619,-0.6667305827140809
620,-0.8924270272254942
621,-0.7998729348182679
622,-0.598258674144745
623,-0.7108342051506041
624,-0.629967749118805
625,-0.6823049187660218
626,-0.8097262978553771
627,-0.7162758708000182
628,-0.556086838245392
629,-0.6448842883110049
630,-0.7186782956123351
631,-0.6372385621070861
632,-0.6678382754325868
633,-0.6612359881401061
634,-0.7000661492347718
635,-0.6414054036140441
636,-0.647118628025055
637,-0.5232043862342829
638,-0.54998642206192
639,-0.4974326491355902
640,-0.496779501438141
641,-0.635105788707733
642,-0.726145327091217
643,-0.6943357586860658
644,-0.728230655193329
645,-0.506895363330841
646,-0.6055216193199159
647,-0.5561112761497499
648,-0.618522346019745
649,-0.71495920419693
650,-0.616449534893036
651,-0.66712886095047
652,-0.607488095760345
653,-0.580487310886383
654,-0.645284116268158
655,-0.575133740901947
656,-0.6744828820228578
657,-0.7468689084053041
658,-0.5870351195335389
659,-0.609658658504486
660,-0.956426799297333
661,-0.32918161153793307
662,-0.4352919459342959
663,-0.4875391125679022
664,-0.4786636233329772
665,-0.4835088849067689
666,-0.48658949136734
667,-0.5255728363990781
668,-0.4785620570182799
669,-0.544487535953522
670,-0.581845104694366
671,-0.514285147190094
672,-0.509994089603424
673,-0.615162432193756
674,-0.556482493877411
675,-0.8664335608482359
676,-0.7555144429206849
677,-0.751981556415558
678,-0.6515316367149352
679,-0.6709378361701971
680,-0.746671974658966
681,-0.6165265440940859
682,-0.6894236207008361
683,-0.618160307407379
684,-0.5245296359062188
685,-0.6798591017723082
686,-0.8016857504844667
687,-0.7601715922355651
688,-0.669531285762787
689,-0.7365606427192689
690,-0.5031771063804629
691,-0.7173823714256288
692,-0.7161734700202941
693,-0.685278594493866
694,-0.34988635778427113
695,-0.5568369030952451
696,-0.8013246655464171
697,-0.8031060099601747
698,-0.7541449666023252
699,-0.7091434597969056
700,-0.6912043690681459
701,-0.574946701526642
702,-0.8369072079658509
703,-0.8493934273719789
704,-0.7673067450523378
705,-0.6383368372917181
706,-0.666587889194489
707,-0.6204257607460021
708,-0.6771445870399477
709,-0.6435835957527161
710,-0.5610284209251402
711,-0.6495802998542788
712,-0.6588298678398131
713,-0.6976705193519591
714,-0.5379424691200259
715,-0.5381214022636411
716,-0.46585410833358787
717,-0.5573812127113341
718,-0.551472246646881
719,-0.6095067858695982
720,-0.676349937915802
721,-0.6824252009391782
722,-0.587249219417572
723,-0.6070513129234312
724,-0.7111864686012269
725,-0.6451954245567321
726,-0.7763600945472718
727,-0.5795239806175231
728,-0.6309693455696108
729,-0.7151194214820861
730,-0.771388590335846
731,-0.7347825169563292
732,-0.864313542842865
733,-0.7535114884376527
734,-0.7071773409843444
735,-0.7526963353157042
736,-0.7467065453529359
737,-0.818503201007843
738,-0.896180808544159
739,
740,-0.7751211524009702
741,-0.76491779088974
742,-0.7775949835777282
743,-0.7120197415351869
744,-0.6779908537864687
745,-0.8446952700614929
746,-0.914857089519501
747,-0.7287996411323548
748,-0.7537164092063903
749,-0.7841680645942689
750,-0.743456900119781
751,-0.5112213492393491
752,-0.330009341239929
753,-0.430685579776764
754,-0.591485559940338
755,-0.539622128009796
756,-0.632623851299286
757,-0.58551436662674
758,-0.5388053059577941
759,-0.3597732186317441
760,-0.45971006155014016
761,-0.4770168662071229
762,-0.5531582236289979
763,-0.5159268975257871
764,-0.447920024394989
765,-0.4867073893547059
766,-0.5919637084007262
767,-0.5364301800727842
768,-0.5470840334892272
769,-0.8068328499794007
770,-0.760667860507965
771,-0.5277969241142272
772,-0.648021280765533
773,-0.5986894965171812
774,-0.7319946885108949
775,-0.8026137948036193
776,-0.6927366852760313
777,-0.6116144061088561
778,-0.8007935881614688
779,-0.7013121247291563
780,-0.6528965830802919
781,-0.6345145106315612
782,-0.6002116799354551
783,-0.6683940291404723
784,-0.6323043704032899
785,-0.778226673603058
786,-0.704005539417267
787,-0.7199413180351258
788,-0.5087096095085142
789,-0.5578359961509698
790,-0.610439360141754
791,-0.5323514342308039
792,-0.49755698442459095
793,-0.55101078748703
794,-0.4636943936347961
795,-0.4900659918785101
796,-0.5354657769203188
797,-0.4224632382392881
798,-0.3760526776313781
799,-0.4000707268714898
800,-0.4276180863380431
801,-0.4136505722999572
802,-0.48311358690261824
803,-0.4359599947929382
804,-0.38923877477645885
805,-0.2950114011764529
806,-0.3874250054359438
807,-0.39954918622970587
808,-0.5062348246574401
809,-0.19422209262847898
810,-0.2186384797096249
811,-0.3757221102714539
812,-0.2654829025268551
813,-0.39565521478653015
814,-0.2790547013282779
815,-0.276068925857544
816,-0.43893307447433494
817,-0.3605456948280328
818,-0.40757900476455694
819,-0.36389821767807
820,-0.5452730059623719
821,-0.4845948815345762
822,-0.5122007727622988
823,-0.3789122700691222
824,-0.5686585307121278
825,-0.4276438355445861
826,-0.44237846136093123
827,-0.4304484724998472
828,-0.4260312914848328
829,-0.4237300753593438
830,-0.5284841656684878
831,-0.4110600352287292
832,-0.381618320941925
833,-0.31037527322769193
834,-0.7454602122306823
835,-0.622578799724579
836,-0.5225793719291689
837,-0.594549834728241
838,-0.517091453075409
839,-0.6613855957984922
840,-0.721424162387848
841,-0.808056890964508
842,-0.5769761204719541
843,-0.601876556873322
844,-0.6932401061058042
845,-0.5938457846641539
846,-0.7731762528419494
847,-0.6758282780647279
848,-0.587813794612885
849,-0.5323025584220888
850,-0.5013602375984191
851,-0.298559367656708
852,-0.7945247292518618
853,-0.8224508166313169
854,-0.797593891620636
855,-0.6930964589118959
856,-0.822719991207123
857,-0.7297639250755309
858,-0.7248358130455018
859,-0.803347885608673
860,-0.9142244458198548
861,-0.8604406714439391
862,-0.9054314494132998
863,-0.8099009394645691
864,-0.7765102982521058
865,-0.8325403332710267
866,-0.822389304637909
867,-0.8404935002326966
868,-0.6937620043754581
