FrameNo,StimulusName,Frustration Evidence
,Emotient_Baseline,
,Emotient_Baseline,
,Emotient_Baseline,
,Emotient_Baseline,
,Emotient_Baseline,
,Emotient_Baseline,
-1.0,Emotient_Baseline,-1.51773720979691
-1.0,Emotient_Baseline,-1.51773720979691
-1.0,Emotient_Baseline,-1.51773720979691
-1.0,Emotient_Baseline,-1.51773720979691
-1.0,Emotient_Baseline,-1.51773720979691
-1.0,Emotient_Baseline,-1.51773720979691
-1.0,Emotient_Baseline,-1.51773720979691
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
0.0,Emotient_Baseline,-1.5755725502967801
1.0,Emotient_Baseline,-1.5200760960578898
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
2.0,Emotient_Baseline,-2.03189593553543
3.0,Emotient_Baseline,
4.0,Emotient_Baseline,
4.0,Emotient_Baseline,
4.0,Emotient_Baseline,
4.0,Emotient_Baseline,
5.0,Emotient_Baseline,
5.0,Emotient_Baseline,
5.0,Emotient_Baseline,
5.0,Emotient_Baseline,
5.0,Emotient_Baseline,
5.0,Emotient_Baseline,
5.0,Emotient_Baseline,
5.0,Emotient_Baseline,
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
6.0,Emotient_Baseline,-1.6663101315498399
7.0,Emotient_Baseline,-1.33947211503983
7.0,Emotient_Baseline,-1.33947211503983
7.0,Emotient_Baseline,-1.33947211503983
7.0,Emotient_Baseline,-1.33947211503983
7.0,Emotient_Baseline,-1.33947211503983
7.0,Emotient_Baseline,-1.33947211503983
7.0,Emotient_Baseline,-1.33947211503983
7.0,Emotient_Baseline,-1.33947211503983
7.0,Emotient_Baseline,-1.33947211503983
8.0,Emotient_Baseline,-1.37662535905838
8.0,Emotient_Baseline,-1.37662535905838
8.0,Emotient_Baseline,-1.37662535905838
8.0,Emotient_Baseline,-1.37662535905838
8.0,Emotient_Baseline,-1.37662535905838
8.0,Emotient_Baseline,-1.37662535905838
8.0,Emotient_Baseline,-1.37662535905838
8.0,Emotient_Baseline,-1.37662535905838
8.0,Emotient_Baseline,-1.37662535905838
9.0,Emotient_Baseline,-1.27924913167953
9.0,Emotient_Baseline,-1.27924913167953
9.0,Emotient_Baseline,-1.27924913167953
9.0,Emotient_Baseline,-1.27924913167953
9.0,Emotient_Baseline,-1.27924913167953
9.0,Emotient_Baseline,-1.27924913167953
9.0,Emotient_Baseline,-1.27924913167953
10.0,Emotient_Baseline,-1.2949329018592801
10.0,Emotient_Baseline,-1.2949329018592801
10.0,Emotient_Baseline,-1.2949329018592801
10.0,Emotient_Baseline,-1.2949329018592801
10.0,Emotient_Baseline,-1.2949329018592801
10.0,Emotient_Baseline,-1.2949329018592801
10.0,Emotient_Baseline,-1.2949329018592801
10.0,Emotient_Baseline,-1.2949329018592801
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
11.0,Emotient_Baseline,-1.07713443040848
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
12.0,Emotient_Baseline,-1.05030542612076
13.0,Emotient_Baseline,-0.937557995319366
13.0,Emotient_Baseline,-0.937557995319366
13.0,Emotient_Baseline,-0.937557995319366
13.0,Emotient_Baseline,-0.937557995319366
13.0,Emotient_Baseline,-0.937557995319366
13.0,Emotient_Baseline,-0.937557995319366
13.0,Emotient_Baseline,-0.937557995319366
13.0,Emotient_Baseline,-0.937557995319366
13.0,Emotient_Baseline,-0.937557995319366
14.0,Emotient_Baseline,-1.1486063599586498
14.0,Emotient_Baseline,-1.1486063599586498
14.0,Emotient_Baseline,-1.1486063599586498
14.0,Emotient_Baseline,-1.1486063599586498
14.0,Emotient_Baseline,-1.1486063599586498
14.0,Emotient_Baseline,-1.1486063599586498
14.0,Emotient_Baseline,-1.1486063599586498
14.0,Emotient_Baseline,-1.1486063599586498
14.0,Emotient_Baseline,-1.1486063599586498
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
15.0,Emotient_Baseline,-1.2605261206626899
16.0,Emotient_Baseline,-1.20485752820969
16.0,Emotient_Baseline,-1.20485752820969
16.0,Emotient_Baseline,-1.20485752820969
16.0,Emotient_Baseline,-1.20485752820969
16.0,Emotient_Baseline,-1.20485752820969
16.0,Emotient_Baseline,-1.20485752820969
17.0,Emotient_Baseline,-1.16817277669907
17.0,Emotient_Baseline,-1.16817277669907
17.0,Emotient_Baseline,-1.16817277669907
17.0,Emotient_Baseline,-1.16817277669907
17.0,Emotient_Baseline,-1.16817277669907
17.0,Emotient_Baseline,-1.16817277669907
17.0,Emotient_Baseline,-1.16817277669907
17.0,Emotient_Baseline,-1.16817277669907
