FrameNo,StimulusName,Frustration Evidence
,Emotient_Baseline,
-1.0,Emotient_Baseline,-0.0352247953414917
-1.0,Emotient_Baseline,-0.0352247953414917
-1.0,Emotient_Baseline,-0.0352247953414917
-1.0,Emotient_Baseline,-0.0352247953414917
-1.0,Emotient_Baseline,-0.0352247953414917
-1.0,Emotient_Baseline,-0.0352247953414917
-1.0,Emotient_Baseline,-0.0352247953414917
-1.0,Emotient_Baseline,-0.0352247953414917
-1.0,Emotient_Baseline,-0.0352247953414917
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
0.0,Emotient_Baseline,0.20362550020217898
1.0,Emotient_Baseline,0.41006857156753496
2.0,Emotient_Baseline,
2.0,Emotient_Baseline,
2.0,Emotient_Baseline,
3.0,Emotient_Baseline,
3.0,Emotient_Baseline,
3.0,Emotient_Baseline,
3.0,Emotient_Baseline,
3.0,Emotient_Baseline,
3.0,Emotient_Baseline,
3.0,Emotient_Baseline,
3.0,Emotient_Baseline,
4.0,Emotient_Baseline,0.515914022922516
4.0,Emotient_Baseline,0.515914022922516
4.0,Emotient_Baseline,0.515914022922516
4.0,Emotient_Baseline,0.515914022922516
4.0,Emotient_Baseline,0.515914022922516
4.0,Emotient_Baseline,0.515914022922516
4.0,Emotient_Baseline,0.515914022922516
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
5.0,Emotient_Baseline,0.551099613308907
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
6.0,Emotient_Baseline,0.5966369658708571
7.0,Emotient_Baseline,0.39973825216293296
7.0,Emotient_Baseline,0.39973825216293296
7.0,Emotient_Baseline,0.39973825216293296
7.0,Emotient_Baseline,0.39973825216293296
7.0,Emotient_Baseline,0.39973825216293296
7.0,Emotient_Baseline,0.39973825216293296
7.0,Emotient_Baseline,0.39973825216293296
7.0,Emotient_Baseline,0.39973825216293296
7.0,Emotient_Baseline,0.39973825216293296
8.0,Emotient_Baseline,0.33168515563011197
8.0,Emotient_Baseline,0.33168515563011197
8.0,Emotient_Baseline,0.33168515563011197
8.0,Emotient_Baseline,0.33168515563011197
8.0,Emotient_Baseline,0.33168515563011197
8.0,Emotient_Baseline,0.33168515563011197
8.0,Emotient_Baseline,0.33168515563011197
8.0,Emotient_Baseline,0.33168515563011197
8.0,Emotient_Baseline,0.33168515563011197
9.0,Emotient_Baseline,0.271192580461502
9.0,Emotient_Baseline,0.271192580461502
9.0,Emotient_Baseline,0.271192580461502
9.0,Emotient_Baseline,0.271192580461502
